AN,ASOCIATIE,DETALIU,SCOP PROIECT,X 1,Y 1,CONTINENT,STAT,DIFERENTA,SUMA APROBATA,SUMA DECONTATA
1/1/2020,"Associazione Socioculturale ""Floare de Colt"" (Stella Alpina)",Educatie si traditie pentru romanii din Sicilia,Educational,-0.367263590,0.474465442,Europa,Italia,-1810,22994,21184
1/1/2020,"Associazione Socioculturale ""Floare de Colt"" (Stella Alpina)",Educatie si traditie pentru romanii din Sicilia,Educational,-0.410486433,0.530304753,Europa,Italia,-1810,22994,21184
1/1/2018,"Associazione Interculturale Italia-Romania ""Cuore Romeno"" ONLUS",Digisoft SardRo - Competente digitale si competente de tip soft pentru comunitatea romaneasca din Sardinia (Digisoft SardRo),Educational,-0.363404911,0.477427346,Europa,Italia,-663.910000000,50000,49336.09
1/1/2018,"Associazione Interculturale Italia-Romania ""Cuore Romeno"" ONLUS",Digisoft SardRo - Competente digitale si competente de tip soft pentru comunitatea romaneasca din Sardinia (Digisoft SardRo),Educational,-0.463010341,0.608285115,Europa,Italia,-663.910000000,50000,49336.09
1/1/2015,Asociatia Uniunea Consiliilor Raionale din Republica Moldova,Parteneriatul - cadru pentru consolidarea relatiilor intre comunitatile locale romane din stanga si din dreapta Prutului,Educational,-0.359522347,0.480357869,Europa,Republica Moldova,,,12307.61
1/1/2015,Asociatia Uniunea Consiliilor Raionale din Republica Moldova,Parteneriatul - cadru pentru consolidarea relatiilor intre comunitatile locale romane din stanga si din dreapta Prutului,Educational,-0.384104907,0.513202632,Europa,Republica Moldova,,,12307.61
1/1/2019,Asociatia Syllabus,"Harta Romaniei pentru copii (elaborarea unei harti interactive cu cele mai importante obiective culturale, istorice si geografice)",Educational,-0.355616151,0.483256819,Europa,Romania,-2385.48,40000,37614.52
1/1/2019,Asociatia Syllabus,"Harta Romaniei pentru copii (elaborarea unei harti interactive cu cele mai importante obiective culturale, istorice si geografice)",Educational,-0.429929100,0.584242781,Europa,Romania,-2385.48,40000,37614.52
1/1/2015,Asociatia Societatea Globala a Tinerilor Profesionisti Romani -GRASP,Proiect Romania 2000 - Impactul tinerilor in dezvoltarea Romaniei. Diversitate. Multiculturalitate. Transfer de cunostinte,Educational,-0.351686582,0.486124005,Europa,Romania,,,15964.01
1/1/2015,Asociatia Societatea Globala a Tinerilor Profesionisti Romani -GRASP,Proiect Romania 2000 - Impactul tinerilor in dezvoltarea Romaniei. Diversitate. Multiculturalitate. Transfer de cunostinte,Educational,-0.382877293,0.529237830,Europa,Romania,,,15964.01
1/1/2015,Asociatia Romanilor din Valencia - Arova,Invatamant impreuna departe de casa - 2015,Educational,-0.347733896,0.488959239,Europa,Spania,,,11134.6
1/1/2015,Asociatia Romanilor din Valencia - Arova,Invatamant impreuna departe de casa - 2015,Educational,-0.369244329,0.519205714,Europa,Spania,,,11134.6
1/1/2018,Asociatia Romanilor din Valencia - Arova,Invatam impreuna departe de casa - 2018,Educational,-0.343758355,0.491762334,Europa,Spania,0,25660,25660
1/1/2018,Asociatia Romanilor din Valencia - Arova,Invatam impreuna departe de casa - 2018,Educational,-0.392763018,0.561865787,Europa,Spania,0,25660,25660
1/1/2018,"Asociatia romanilor din Spania ""Rumes Europa""","Concurs tematic de Limba, cultura si civilizatie romaneasca 'Cunoaste Romania!', ediția a VI-a",Educational,-0.339760219,0.494533107,Europa,Spania,-199.120000000,40000,39800.88
1/1/2018,"Asociatia romanilor din Spania ""Rumes Europa""","Concurs tematic de Limba, cultura si civilizatie romaneasca 'Cunoaste Romania!', ediția a VI-a",Educational,-0.414886640,0.603882289,Europa,Spania,-199.120000000,40000,39800.88
1/1/2017,"Asociatia romanilor din Spania ""Rumes Europa""","Concurs tematic de Limba, cultura si civilizatie romaneasca 'Cunoaste Romania!', ediția a V-a",Educational,-0.335739751,0.497271374,Europa,Spania,-1123.87,35000,33876.13
1/1/2017,"Asociatia romanilor din Spania ""Rumes Europa""","Concurs tematic de Limba, cultura si civilizatie romaneasca 'Cunoaste Romania!', ediția a V-a",Educational,-0.398926215,0.590858206,Europa,Spania,-1123.87,35000,33876.13
1/1/2015,Asociatia Pro Democratia Club Tirgu Neamt,Realitati Romanesti,Educational,-0.331697215,0.499976957,Europa,Romania,,,14742.6
1/1/2015,Asociatia Pro Democratia Club Tirgu Neamt,Realitati Romanesti,Educational,-0.358864323,0.540926736,Europa,Romania,,,14742.6
1/1/2017,Asociatia Pro Democratia Club Tirgu Neamt,Educatie pentru democratie,Educational,-0.327632877,0.502649677,Europa,Romania,-3996.77,19680,15683.23
1/1/2017,Asociatia Pro Democratia Club Tirgu Neamt,Educatie pentru democratie,Educational,-0.356179221,0.546445068,Europa,Romania,-3996.77,19680,15683.23
1/1/2020,Asociatia Parintilor Isteti,Copiii romani de pretutindeni iubesc Romania,Educational,-0.323547005,0.505289358,Europa,Romania,0,75000,75000
1/1/2020,Asociatia Parintilor Isteti,Copiii romani de pretutindeni iubesc Romania,Educational,-0.458358257,0.715826591,Europa,Romania,0,75000,75000
1/1/2019,Asociatia Obsteasca Institutul de cercetari bioarheologice si etnoculturale,Cercetarea si promovarea mostenirii cultural-istorice romaneati a Prutului de Jos,Educational,-0.319439866,0.507895828,Europa,Republica Moldova,-335.93,30000,29664.07
1/1/2019,Asociatia Obsteasca Institutul de cercetari bioarheologice si etnoculturale,Cercetarea si promovarea mostenirii cultural-istorice romaneati a Prutului de Jos,Educational,-0.372083680,0.591597258,Europa,Republica Moldova,-335.93,30000,29664.07
1/1/2019,Asociatia Obsteasca Centrul de monitorizare si implementare a noilor metode de cercetare in domeniul istoriei - PROHISTORICA,"Program national pentru tinerii din Republica Moldova - 2019 (Editia VI) ""Expeditiile memoriei""",Educational,-0.315311731,0.510468914,Europa,Republica Moldova,-2155.76,29000,26844.24
1/1/2019,Asociatia Obsteasca Centrul de monitorizare si implementare a noilor metode de cercetare in domeniul istoriei - PROHISTORICA,"Program national pentru tinerii din Republica Moldova - 2019 (Editia VI) ""Expeditiile memoriei""",Educational,-0.362335641,0.586597525,Europa,Republica Moldova,-2155.76,29000,26844.24
1/1/2018,Asociatia Obsteasca Centrul de monitorizare si implementare a noilor metode de cercetare in domeniul istoriei - PROHISTORICA,Expeditiile Memoriei”; Program national pentru tinerii din Republica Moldova - 2018 (editia V),Educational,-0.311162871,0.513008448,Europa,Republica Moldova,-2800.3,45000,42199.7
1/1/2018,Asociatia Obsteasca Centrul de monitorizare si implementare a noilor metode de cercetare in domeniul istoriei - PROHISTORICA,Expeditiile Memoriei”; Program national pentru tinerii din Republica Moldova - 2018 (editia V),Educational,-0.384112759,0.633279574,Europa,Republica Moldova,-2800.3,45000,42199.7
1/1/2017,Asociatia Obsteasca Centrul de monitorizare si implementare a noilor metode de cercetare in domeniul istoriei - PROHISTORICA,Expeditiile Memoriei”; Program national pentru tinerii din Republica Moldova - 2017 (editia IV),Educational,-0.306993559,0.515514263,Europa,Republica Moldova,0,45000,45000
1/1/2017,Asociatia Obsteasca Centrul de monitorizare si implementare a noilor metode de cercetare in domeniul istoriei - PROHISTORICA,Expeditiile Memoriei”; Program national pentru tinerii din Republica Moldova - 2017 (editia IV),Educational,-0.383741948,0.644392828,Europa,Republica Moldova,0,45000,45000
1/1/2020,Asociatia Moara de hartie,Scoala de vara online de mestesuguri traditionale romanesti,Educational,-0.302804068,0.517986193,Europa,Romania,-5937.350000000,118000,112062.65
1/1/2020,Asociatia Moara de hartie,Scoala de vara online de mestesuguri traditionale romanesti,Educational,-0.491320881,0.840469002,Europa,Romania,-5937.350000000,118000,112062.65
1/1/2019,Asociatia Maramures-Solotvino,Scoala de vara: Predarea limbii romane prin metode didactice inovative,Educational,-0.298594674,0.520424077,Europa,Ucraina,0,9100,9100
1/1/2019,Asociatia Maramures-Solotvino,Scoala de vara: Predarea limbii romane prin metode didactice inovative,Educational,-0.313690294,0.546734406,Europa,Ucraina,0,9100,9100
1/1/2015,Asociatia Liga Studentilor Romani din Strainatate,"Scoala de week-end destinata studentilor, profesorilor si profesionistilor romani din Franta",Educational,-0.294365655,0.522827755,Europa,Romania,,,15989.33
1/1/2015,Asociatia Liga Studentilor Romani din Strainatate,"Scoala de week-end destinata studentilor, profesorilor si profesionistilor romani din Franta",Educational,-0.320514041,0.569270341,Europa,Romania,,,15989.33
1/1/2018,Asociatia Liga Studentilor Romani din Strainatate,"Conferinta Studentilor, Profesorilor si Cercetatorilor Romani din Marea Britanie",Educational,-0.290117287,0.525197068,Europa,Romania,-13513.67,29342,15828.33
1/1/2018,Asociatia Liga Studentilor Romani din Strainatate,"Conferinta Studentilor, Profesorilor si Cercetatorilor Romani din Marea Britanie",Educational,-0.315628799,0.571380359,Europa,Romania,-13513.67,29342,15828.33
1/1/2017,Asociatia Liga Studentilor Romani din Strainatate,"Conferinta Studentilor, Profesorilor si Cercetatorilor Romani din Marea Britanie",Educational,-0.285849850,0.527531860,Europa,Marea Britanie,-13513.67,29342,15828.33
1/1/2017,Asociatia Liga Studentilor Romani din Strainatate,"Conferinta Studentilor, Profesorilor si Cercetatorilor Romani din Marea Britanie",Educational,-0.310986104,0.573920462,Europa,Marea Britanie,-13513.67,29342,15828.33
1/1/2020,Asociatia Liga Studentilor Romani din Strainatate,"Conferinta studentilor, profesorilor si cercetatorilor romani din Marea Britanie",Educational,-0.281563625,0.529831978,Europa,Marea Britanie,-12000,12000,0
1/1/2020,Asociatia Liga Studentilor Romani din Strainatate,"Conferinta studentilor, profesorilor si cercetatorilor romani din Marea Britanie",Educational,-0.281563625,0.529831978,Europa,Marea Britanie,-12000,12000,0
1/1/2019,Asociatia Liga Studentilor Romani din Strainatate,"Conferinta studentilor, profesorilor si cercetatorilor romani din Marea Britanie",Educational,-0.277258893,0.532097272,Europa,Romania,-10633.11,22000,11366.89
1/1/2019,Asociatia Liga Studentilor Romani din Strainatate,"Conferinta studentilor, profesorilor si cercetatorilor romani din Marea Britanie",Educational,-0.294767622,0.565698889,Europa,Romania,-10633.11,22000,11366.89
1/1/2015,Asociatia Generala a invatatorilor din Romania,Congresul al XXXVII-lea al asociatiei generale a invatatorilor din romania si al cadrelor didactice romane de peste hotare,Educational,-0.272935937,0.534327591,Europa,Romania,,,61600
1/1/2015,Asociatia Generala a invatatorilor din Romania,Congresul al XXXVII-lea al asociatiei generale a invatatorilor din romania si al cadrelor didactice romane de peste hotare,Educational,-0.366340679,0.717186367,Europa,Romania,,,61600
1/1/2015,Asociatia Europeana pentru Tineret si Dezvoltare Culturala si Sociala (AETDCS),Scoala de cultura Comunitatea - Romani - Identitate,Educational,-0.268595041,0.536522790,Europa,Romania,,,44313.56
1/1/2015,Asociatia Europeana pentru Tineret si Dezvoltare Culturala si Sociala (AETDCS),Scoala de cultura Comunitatea - Romani - Identitate,Educational,-0.334719499,0.668607428,Europa,Romania,,,44313.56
1/1/2015,Asociatia Eurocentrica,Promovarea identitatii culturale romanesti in raionul Balti prin consolidarea mediului civic local,Educational,-0.264236491,0.538682724,Europa,Romania,,,27213.25
1/1/2015,Asociatia Eurocentrica,Promovarea identitatii culturale romanesti in raionul Balti prin consolidarea mediului civic local,Educational,-0.304185011,0.620123322,Europa,Romania,,,27213.25
1/1/2020,Asociatia Ecole Roumaine de Paris - scoala Romana din Paris,Transmiterea limbii si traditiilor romanesti prin metode alternative,Educational,-0.259860573,0.540807251,Europa,Franta,-3638.3,9500,5861.7
1/1/2020,Asociatia Ecole Roumaine de Paris - scoala Romana din Paris,Transmiterea limbii si traditiilor romanesti prin metode alternative,Educational,-0.268322933,0.558418639,Europa,Franta,-3638.3,9500,5861.7
1/1/2017,Asociatia Ecole Roumaine de Paris - scoala Romana din Paris,"Scoala, spatiu emblematic de transmitere a limbii si traditiilor romanesti, factor activ in afirmarea unei identitati culturale si promovarea imaginii pozitive a Romaniei in Franta",Educational,-0.255467575,0.542896231,Europa,Franta,-90.020000000,16000,15909.98
1/1/2017,Asociatia Ecole Roumaine de Paris - scoala Romana din Paris,"Scoala, spatiu emblematic de transmitere a limbii si traditiilor romanesti, factor activ in afirmarea unei identitati culturale si promovarea imaginii pozitive a Romaniei in Franta",Educational,-0.278048042,0.590882166,Europa,Franta,-90.020000000,16000,15909.98
1/1/2015,Asociatia Danubiana Galati,"Scoala de vara dunareana, editia I",Educational,-0.251057785,0.544949528,Europa,Romania,,,7605
1/1/2015,Asociatia Danubiana Galati,"Scoala de vara dunareana, editia I",Educational,-0.261664977,0.567973646,Europa,Romania,,,7605
1/1/2017,Asociatia Danubiana Galati,"Scoala de vara dunareana, editia a IIa",Educational,-0.246631494,0.546967006,Europa,Romania,-71.010000000,23216,23144.99
1/1/2017,Asociatia Danubiana Galati,"Scoala de vara dunareana, editia a IIa",Educational,-0.278344180,0.617297817,Europa,Romania,-71.010000000,23216,23144.99
1/1/2019,Asociatia Danubiana Galati,Scoala de vara dunareana - editia a IV-a,Educational,-0.242188992,0.548948533,Europa,Romania,-1,34000,33999
1/1/2019,Asociatia Danubiana Galati,Scoala de vara dunareana - editia a IV-a,Educational,-0.287934456,0.652635762,Europa,Romania,-1,34000,33999
1/1/2018,Asociatia Danubiana Galati,Scoala de vara dunareana - editia a III-a. Sarbatorirea Centenarului Marii Uniri,Educational,-0.237730571,0.550893978,Europa,Romania,-4914.31,40000,35085.69
1/1/2018,Asociatia Danubiana Galati,Scoala de vara dunareana - editia a III-a. Sarbatorirea Centenarului Marii Uniri,Educational,-0.284069133,0.658274508,Europa,Romania,-4914.31,40000,35085.69
1/1/2018,Asociatia culturala ARPRO,"""ARPRO Summer Camp"" - Scoala de vara romaneasca""",Educational,-0.233256525,0.552803214,Europa,Italia,-6634.94,50000,43365.06
1/1/2018,Asociatia culturala ARPRO,"""ARPRO Summer Camp"" - Scoala de vara romaneasca""",Educational,-0.289451987,0.685982906,Europa,Italia,-6634.94,50000,43365.06
1/1/2020,"Asociatia culturala (Re)descopera Romania, Atena",Atelier de mestesuguri si arta populara romaneasca,Educational,-0.228767147,0.554676115,Europa,Grecia,-596.780000000,19225,18628.22
1/1/2020,"Asociatia culturala (Re)descopera Romania, Atena",Atelier de mestesuguri si arta populara romaneasca,Educational,-0.252442284,0.612079608,Europa,Grecia,-596.780000000,19225,18628.22
1/1/2015,"Asociatia Comunitatea Romana ""Sfantul Stefan cel Mare"" Atena","Scoala romaneasca din Atena – cursuri de weekend de limba, cultura si civilizatie romaneasca",Educational,-0.224262732,0.556512558,Europa,Grecia,,,29970
1/1/2015,"Asociatia Comunitatea Romana ""Sfantul Stefan cel Mare"" Atena","Scoala romaneasca din Atena – cursuri de weekend de limba, cultura si civilizatie romaneasca",Educational,-0.261602477,0.649171899,Europa,Grecia,,,29970
1/1/2019,Asociatia Centrul de copii si tineret Sf Sebastian,Tabara dezvoltare personala pentru tinerii romani din Spania,Educational,-0.219743577,0.558312422,Europa,Romania,0,29000,29000
1/1/2019,Asociatia Centrul de copii si tineret Sf Sebastian,Tabara dezvoltare personala pentru tinerii romani din Spania,Educational,-0.255146709,0.648262756,Europa,Romania,0,29000,29000
1/1/2015,Asociatia Centrul Cultural Ardealul,Tabara de vara pentru romanii de pretutindeni Glasul Muzicii - Calea spre Celalalt,Educational,-0.215209979,0.560075589,Europa,Romania,,,31920
1/1/2015,Asociatia Centrul Cultural Ardealul,Tabara de vara pentru romanii de pretutindeni Glasul Muzicii - Calea spre Celalalt,Educational,-0.253373882,0.659395660,Europa,Romania,,,31920
1/1/2015,Asociatia Alianta Internationala a Jurnalistilor Romani,Stagiu de formare pentru tineri jurnalisti din comunitatile romanesti - editia a II-a,Educational,-0.210662235,0.561801943,Europa,Romania,,,25313.54
1/1/2015,Asociatia Alianta Internationala a Jurnalistilor Romani,Stagiu de formare pentru tineri jurnalisti din comunitatile romanesti - editia a II-a,Educational,-0.240287829,0.640808587,Europa,Romania,,,25313.54
1/1/2020,"Asociatia ""Triada"" Asbl",Un pas mic sa crestem mari,Educational,-0.206100644,0.563491370,Europa,Belgia,-1297.82,10000,8702.18
1/1/2020,"Asociatia ""Triada"" Asbl",Un pas mic sa crestem mari,Educational,-0.216064672,0.590733611,Europa,Belgia,-1297.82,10000,8702.18
1/1/2020,Asociatia 'Glasul istoriei',"www.impreunapentrueducatie.com - Platforma digitala pentru cursuri de limba romana, istorie si cultura romaneasca",Educational,-0.201525507,0.565143760,Europa,Romania,-10,57900,57890
